Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Game_Away,Game_Home,Game_Year,Game_Date,Game_Tipoff,Game_Location,Neutral_Site,Conference_Competition,Attendance
400507740,ON,KENT,48,84,Ohio Northern,Kent State,2013,11/08,18:00:00,MAC Center|Kent|Ohio,False,False,2240
400508059,WIT,WCU,55,77,Wittenberg,Western Carolina,2013,11/08,18:00:00,Ramsey Center|Cullowhee|North Carolina,False,False,1582
400508183,GRN,NCAT,64,91,Greensboro,North Carolina A&T,2013,11/08,18:00:00,Corbett Sports Center|Greensboro|North Carolina,False,False,1389
400496836,FAMU,RUTG,84,92,Florida A&M,Rutgers,2013,11/08,18:30:00,Louis Brown Athletic Center|Piscataway|New Jersey,False,False,5083
400496839,TCU,SMU,61,69,TCU,SMU,2013,11/08,18:30:00,American Airlines Center|Dallas|Texas,True,False,5207
400498441,PRE,GT,57,88,Presbyterian College,Georgia Tech,2013,11/08,18:30:00,McCamish Pavilion|Atlanta|Georgia,False,False,6798
400499015,ETSU,CHAR,75,80,East Tennessee St.,Charlotte,2013,11/08,18:30:00,Halton Arena|Charlotte|North Carolina,False,False,4796
400499017,YSU,KENN,73,57,Youngstown State,Kennesaw State,2013,11/08,18:30:00,KSU Convocation Center|Kennesaw|Georgia,False,False,1412
400499519,NAVY,TOWS,45,72,Navy,Towson,2013,11/08,18:30:00,Towson Center|Towson|Maryland,False,False,4262
400499753,GCU,LMU,75,78,Grand Canyon,Loyola Marymount,2013,11/08,18:30:00,Jenny Craig Pavilion|San Diego|California,True,False,2017
400505483,UCCS,CSU,70,99,Colorado CS,Colorado State,2013,11/08,18:30:00,Moby Arena|Fort Collins|Colorado,False,False,4262
400506207,MAINE,URI,77,97,Maine,Rhode Island,2013,11/08,18:30:00,Ryan Center|Kingston|Rhode Island,False,False,5410
400506307,WOF,UGA,52,72,Wofford,Georgia,2013,11/08,18:30:00,Stegeman Coliseum|Athens|Georgia,False,False,5592
400508055,UWL,ELON,64,114,Wash & Lee,Elon,2013,11/08,18:30:00,Alumni Gym (Elon University)|Elon|North Carolina,False,False,1607
400508056,SEW,FUR,49,66,Sewanee,Furman,2013,11/08,18:30:00,Timmons Arena|Greenville|South Carolina,False,False,1272
400508057,COLUM,GASO,74,110,Columbia Internatl,Georgia Southern,2013,11/08,18:30:00,W. S. Hanner Fieldhouse|Statesboro|Georgia,False,False,1211
400496838,NCCU,CIN,61,74,North Carolina Central,Cincinnati,2013,11/08,19:00:00,Fifth Third Arena|Cincinnati|Ohio,False,False,6532
400498236,HBU,TTU,61,76,Houston Baptist,Texas Tech,2013,11/08,19:00:00,United Supermarkets Arena|Lubbock|Texas,False,False,5295
400498239,MER,TEX,73,76,Mercer,Texas,2013,11/08,19:00:00,Frank Erwin Center|Austin|Texas,False,False,8108
400498240,MSM,WVU,62,77,Mount St Mary's,West Virginia,2013,11/08,19:00:00,WVU Coliseum|Morgantown|West Virginia,False,False,8336
400498437,JUTN,CHSO,51,130,Johnson Univ (TN),Charleston Southern,2013,11/08,19:00:00,CSU Field House|Charleston|South Carolina,False,False,825
400498438,RND,LIB,53,74,Randolph College,Liberty,2013,11/08,19:00:00,Vines Center|Lynchburg|Virginia,False,False,7043
400498443,CCAR,AKR,63,72,Coastal Carolina,Akron,2013,11/08,19:00:00,James A. Rhodes Arena|Akron|Ohio,False,False,4217
400499016,JAC,FSU,67,91,Jacksonville,Florida State,2013,11/08,19:00:00,Donald L. Tucker Center|Tallahassee|Florida,False,False,5761
400499214,NCW,ECU,51,97,NC Wesleyan,East Carolina,2013,11/08,19:00:00,Minges Coliseum|Greenville|North Carolina,False,False,5345
400499223,CCB,UAB,56,76,Columbus State,UAB,2013,11/08,19:00:00,Bartow Arena|Birmingham|Alabama,False,False,3127
400499520,LAF,NOVA,59,75,Lafayette,Villanova,2013,11/08,19:00:00,The Pavilion (Villanova)|Villanova|Pennsylvania,False,False,6500
400499523,LEH,MINN,62,81,Lehigh,Minnesota,2013,11/08,19:00:00,Williams Arena|Minneapolis|Minnesota,False,False,12957
400499524,L-MD,BING,79,74,Loyola (MD),Binghamton,2013,11/08,19:00:00,Events Center (Binghamton)|Binghamton|New York,False,False,4318
400499756,SHSU,TRGV,77,73,Sam Houston State,UT Rio Grande Valley,2013,11/08,19:00:00,UTRGV Fieldhouse|Edinburg|Texas,False,False,1257
400499954,JVST,BRAD,65,72,Jacksonville State,Bradley,2013,11/08,19:00:00,Carver Arena|Peoria|Illinois,False,False,7209
400499956,MILW,L-IL,72,76,Milwaukee,Loyola (CHI),2013,11/08,19:00:00,Joseph J. Gentile Center|Chicago|Illinois,False,False,2247
400501546,OMA,NIU,68,66,Omaha,Northern Illinois,2013,11/08,19:00:00,NIU Convocation Center|Dekalb|Illinois,False,False,1060
400501547,VIT,NDSU,49,93,Viterbo,North Dakota State,2013,11/08,19:00:00,Bison Sports Arena|Fargo|North Dakota,False,False,2157
400502486,MRST,STON,55,71,Marist,Stony Brook,2013,11/08,19:00:00,Pritchard Gymnasium|Stony Brook|New York,False,False,1630
400503056,OAC,PEAY,69,84,Oakland City,Austin Peay,2013,11/08,19:00:00,Dave Aaron Arena|Clarksville|Tennessee,False,False,2105
400503058,SIUE,ARK,65,99,SIU Edwardsville,Arkansas,2013,11/08,19:00:00,Bud Walton Arena|Fayetteville|Arkansas,False,False,12068
400503855,TXTY,SFA,64,90,Texas-Tyler,Stephen F. Austin,2013,11/08,19:00:00,William R. Johnson Coliseum|Nacogdoches|Texas,False,False,2210
400503856,NICH,AUB,54,76,Nicholls,Auburn,2013,11/08,19:00:00,Auburn Arena|Auburn|Alabama,False,False,4196
400503857,SELA,MIZ,53,89,Southeastern Louisiana,Missouri,2013,11/08,19:00:00,Mizzou Arena|Columbia|Missouri,False,False,7929
400504455,ALCN,CREI,61,107,Alcorn State,Creighton,2013,11/08,19:00:00,CenturyLink Center Omaha|Omaha|Nebraska,False,False,17740
400506093,UMBC,ASU,61,96,UMBC,Arizona State,2013,11/08,19:00:00,Wells Fargo Arena (AZ)|Tempe|Arizona,False,False,5086
400506308,PV,MSST,56,71,Prairie View A&M,Mississippi State,2013,11/08,19:00:00,Humphrey Coliseum|Starkville|Mississippi,False,False,6853
400506309,BUFF,TAMU,58,82,Buffalo,Texas A&M,2013,11/08,19:00:00,Reed Arena|College Station|Texas,False,False,4969
400508058,MM,SAM,62,79,Martin Methodist,Samford,2013,11/08,19:00:00,Pete Hanna Center|Birmingham|Alabama,False,False,1059
400509955,ALST,ILL,63,80,Alabama State,Illinois,2013,11/08,19:00:00,State Farm Center|Champaign|Illinois,False,False,15271
400514336,EVG,UTAH,44,128,Evergreen State,Utah,2013,11/08,19:00:00,Jon M. Huntsman Center|Salt Lake City|Utah,False,False,7768
400502320,DET,USA,58,74,Detroit Mercy,South Alabama,2013,11/08,19:05:00,Mitchell Center|Mobile|Alabama,False,False,2152
400496837,TAM,UCF,72,97,Tampa,UCF,2013,11/08,19:30:00,CFE Arena|Orlando|Florida,False,False,5516
400498696,SFU,FOR,67,87,St Francis (PA),Fordham,2013,11/08,19:30:00,Rose Hill Gymnasium|Bronx|New York,False,False,2036
400499221,JKST,USM,51,67,Jackson State,Southern Mississippi,2013,11/08,19:30:00,Reed Green Coliseum|Hattiesburg|Mississippi,False,False,4967
400502322,TROY,MISS,54,69,Troy,Ole Miss,2013,11/08,19:30:00,C. M. Tad Smith Coliseum|Oxford|Mississippi,False,False,6809
400503057,SEMO,SLU,64,87,Southeast Missouri State,Saint Louis,2013,11/08,19:30:00,Chaifetz Arena|St. Louis|Missouri,False,False,7714
400503059,MURR,VALP,74,77,Murray State,Valparaiso,2013,11/08,19:30:00,Athletics-Recreation Center|Valparaiso|Indiana,False,False,4277
400503858,LTO,NWST,76,92,Le Tourneau,Northwestern State,2013,11/08,19:30:00,Prather Coliseum|Natchitoches|Louisiana,False,False,1612
400503859,HUS,AMCC,45,79,Huston-Tillotson,Texas A&M-CC,2013,11/08,19:30:00,American Bank Center|Corpus Christi|Texas,False,False,802
400496835,TXST,HOU,70,76,Texas State,Houston,2013,11/08,20:00:00,Hofheinz Pavilion|Houston|Texas,False,False,3123
400498014,ARI,SUU,78,85,Arizona Christian,Southern Utah,2013,11/08,20:00:00,Centrum Arena|Cedar City|Utah,False,False,1189
400498016,UNCO,KSU,60,58,Northern Colorado,Kansas State,2013,11/08,20:00:00,Bramlage Coliseum|Manhattan|Kansas,False,False,12004
400499014,FGCU,NEB,55,79,Florida Gulf Coast,Nebraska,2013,11/08,20:00:00,Bob Devaney Sports Center|Lincoln|Nebraska,False,False,15119
400503060,UTM,WYO,60,78,UT Martin,Wyoming,2013,11/08,20:00:00,Arena-Auditorium|Laramie|Wyoming,False,False,5082
400506774,WEB,BYU,72,81,Weber State,BYU,2013,11/08,20:00:00,Marriott Center|Provo|Utah,False,False,15696
400499757,IUPU,UVU,66,74,IUPUI,Utah Valley,2013,11/08,20:05:00,UCCU Center|Orem|Utah,False,False,1437
400505484,USC,USU,65,78,USC,Utah State,2013,11/08,20:05:00,Dee Glen Smith Spectrum|Logan|Utah,False,False,9935
400499222,NJIT,TULN,64,75,NJIT,Tulane,2013,11/08,20:30:00,Devlin Fieldhouse|New Orleans|Louisiana,False,False,1480
400504210,UNCW,IOWA,39,82,UNC Wilmington,Iowa,2013,11/08,20:30:00,Carver-Hawkeye Arena|Iowa City|Iowa,False,False,15293
400498695,SFNY,MIA,66,62,St Francis (BKN),Miami,2013,11/08,21:00:00,Watsco Center|Coral Gables|Florida,False,False,6060
400499521,BUCK,STAN,68,72,Bucknell,Stanford,2013,11/08,21:00:00,Maples Pavilion|Stanford|California,False,False,7233
400499751,CSB,WSU,56,62,CSU Bakersfield,Washington State,2013,11/08,21:00:00,Friel Court|Pullman|Washington,False,False,3032
400501548,SDST,USD,70,74,South Dakota State,San Diego,2013,11/08,21:00:00,Jenny Craig Pavilion|San Diego|California,False,False,2017
400502321,UTA,BSU,87,116,UT-Arlington,Boise State,2013,11/08,21:00:00,Taco Bell Arena|Boise|Idaho,False,False,5662
400502903,FRES,UCI,98,97,Fresno State,UC Irvine,2013,11/08,21:00:00,Bren Events Center|Irvine|California,False,False,3241
400502904,HPU,UCSB,50,76,Hawaii Pacific,UC Santa Barbara,2013,11/08,21:00:00,The Thunderdome|Santa Barbara|California,False,False,1757
400502905,HOP,CSUN,74,86,Hope International,CSU Northridge,2013,11/08,21:00:00,Matadome|Northridge|California,False,False,520
400502908,UCRV,SDSU,41,77,UC Riverside,San Diego State,2013,11/08,21:00:00,Viejas Arena|San Diego|California,False,False,12414
400509010,CND,SF,57,95,Notre Dame CA,San Francisco,2013,11/08,21:00:00,War Memorial Gymnasium|San Francisco|California,False,False,1890
400509015,BETHE,SCU,39,84,Bethesda,Santa Clara,2013,11/08,21:00:00,Leavey Center|Santa Clara|California,False,False,1087
400505485,PAC,NEV,80,78,Pacific,Nevada,2013,11/08,21:05:00,Lawlor Events Center|Reno|Nevada,False,False,5936
400498017,PRST,UNLV,48,67,Portland State,UNLV,2013,11/08,21:30:00,Thomas & Mack Center|Las Vegas|Nevada,False,False,13148
400502906,UCD,PORT,83,100,UC Davis,Portland,2013,11/08,21:30:00,Chiles Center|Portland|Oregon,False,False,1329
400498015,UCSC,SAC,43,73,UC Santa Cruz,Sacramento State,2013,11/08,21:35:00,The Nest|Sacramento|California,False,False,621
400499217,LT,SMC,70,83,Louisiana Tech,Saint Mary's,2013,11/08,22:30:00,McKeon Pavilion|Moraga|California,False,False,2825
400502907,TNST,HAW,55,85,Tennessee State,Hawai'i,2013,11/08,22:30:00,Stan Sheriff Center|Honolulu|Hawaii,False,False,5720
400506132,COPP,CAL,64,83,Coppin State,California,2013,11/08,23:00:00,Haas Pavilion|Berkeley|California,False,False,8249
400499755,NMSU,WMU,64,70,New Mexico State,Western Michigan,2013,11/09,00:30:00,Stan Sheriff Center|Honolulu|Hawaii,True,False,5720
400496840,COFC,LOU,48,70,Charleston,Louisville,2013,11/09,12:00:00,KFC Yum! Center|Louisville|Kentucky,False,False,20938
400507288,MORG,OSU,50,89,Morgan State,Ohio State,2013,11/09,11:00:00,Value City Arena|Columbus|Ohio,False,False,16777
400498697,BRY,GONZ,76,100,Bryant,Gonzaga,2013,11/09,18:00:00,McCarthey Athletic Center|Spokane|Washington,False,False,6000
400499958,EMP,WICH,50,93,Emporia State,Wichita St,2013,11/09,13:00:00,Charles Koch Arena|Wichita|Kansas,False,False,10506
400504607,AAMU,UNM,52,88,Alabama A&M,New Mexico,2013,11/09,21:00:00,WisePies Arena|Albuquerque|New Mexico,False,False,14445
400498700,SPU,LIU,80,87,Saint Peter's,LIU Brooklyn,2013,11/09,11:00:00,Barclays Center|Brooklyn|New York,False,False,2145
400499023,UPST,VT,64,63,South Carolina Upstate,Virginia Tech,2013,11/09,11:00:00,Cassell Coliseum|Blacksburg|Virginia,False,False,5321
400498445,LONG,SC,44,82,Longwood,South Carolina,2013,11/09,12:00:00,Colonial Life Arena|Columbia|South Carolina,False,False,8536
400502323,SPS,GAST,78,97,Southern Polytechnic,Georgia State,2013,11/09,12:00:00,GSU Sports Arena|Atlanta|Georgia,False,False,1591
400506970,TRI,COOK,74,91,Trinity Baptist,Bethune-Cookman,2013,11/09,12:00:00,Moore Gymnasium|Daytona Beach|Florida,False,False,409
400499957,BALL,INST,73,82,Ball State,Indiana State,2013,11/09,12:05:00,Hulman Center|Terre Haute|Indiana,False,False,7221
400499960,UNI,OHIO,64,75,Northern Iowa,Ohio,2013,11/09,13:00:00,Convocation Center (OH)|Athens|Ohio,False,False,11162
400501549,IPFW,DAY,80,81,Fort Wayne,Dayton,2013,11/09,13:00:00,University of Dayton Arena|Dayton|Ohio,False,False,12145
400502489,MAN,LAS,99,90,Manhattan,La Salle,2013,11/09,13:00:00,Tom Gola Arena|Philadelphia|Pennsylvania,False,False,3400
400502490,IONA,CLEV,69,73,Iona,Cleveland State,2013,11/09,13:00:00,Wolstein Center|Cleveland|Ohio,False,False,2251
400503860,ACU,DUQ,75,94,Abilene Christian ,Duquesne,2013,11/09,13:00:00,A.J. Palumbo Center|Pittsburgh|Pennsylvania,False,False,2482
400507656,EARL,BGSU,49,102,Earlham,Bowling Green,2013,11/09,13:00:00,Stroh Center|Bowling Green|Ohio,False,False,1299
400516324,NMI,GB,49,71,Northern Michigan,Green Bay,2013,11/09,13:00:00,Kress Events Center|Green Bay|Wisconsin,True,False,1663
400499224,FIU,YSU,72,74,Florida Intl,Youngstown State,2013,11/09,14:00:00,KSU Convocation Center|Kennesaw|Georgia,True,False,1404
400499225,STT,RICE,60,69,St. Thomas (TX),Rice,2013,11/09,14:00:00,Tudor Fieldhouse|Houston|Texas,False,False,869
400502324,LA,ULL,67,101,Louisiana College,UL Lafayette,2013,11/09,14:00:00,Cajundome|Lafayette|Louisiana,False,False,2787
400502491,HART,QU,77,82,Hartford,Quinnipiac,2013,11/09,14:00:00,Webster Bank Arena|Bridgeport|Connecticut,True,False,365
400498444,ROA,WIN,74,93,Roanoke,Winthrop,2013,11/09,15:00:00,Winthrop Coliseum|Rock Hill|South Carolina,False,False,3039
400498702,WAG,PSU,62,74,Wagner,Penn State,2013,11/09,15:00:00,Bryce Jordan Center|University Park|Pennsylvania,False,False,4752
400504458,GRAM,DEP,58,96,Grambling,DePaul,2013,11/09,15:00:00,Allstate Arena|Rosemont|Illinois,False,False,3254
400507013,CAIRN,DSU,48,107,Cairn University,Delaware State,2013,11/09,15:00:00,"Memorial Hall (Dover, DE)|Dover|Delaware",False,False,1100
400496841,TEM,PENN,78,73,Temple,Penn,2013,11/09,16:00:00,The Palestra|Philadelphia|Pennsylvania,False,False,8722
400503861,IW,NORT,88,72,Incarnate Word,Northwood University,2013,11/09,16:00:00,Trinity Christian High School|Cedar Hill|Texas,False,False,250
400498698,YALE,CCSU,93,77,Yale,Central Connecticut,2013,11/09,16:30:00,Webster Bank Arena|Bridgeport|Connecticut,True,False,5060
400499022,EKY,KENN,68,60,Eastern Kentucky,Kennesaw State,2013,11/09,16:30:00,KSU Convocation Center|Kennesaw|Georgia,False,False,1404
400499758,URB,CHS,52,77,Urbana,Chicago State,2013,11/09,16:30:00,Jones Convocation Center|Chicago|Illinois,False,False,1248
400502488,NIAG,HALL,72,83,Niagara,Seton Hall,2013,11/09,17:00:00,Prudential Center|Newark|New Jersey,False,False,6523
400502909,HPU,LBSU,59,71,Hawaii Pacific,Long Beach State,2013,11/09,17:00:00,Walter Pyramid|Long Beach|California,False,False,4513
400504606,NORF,TXSO,83,95,Norfolk State,Texas Southern,2013,11/09,17:00:00,H&PE Arena|Houston|Texas,False,False,1983
400516794,ARMY,CIT,84,69,Army,The Citadel,2013,11/09,17:00:00,Cameron Hall|Lexington|Virginia,True,False,1705
400501550,SDST,LMU,89,98,South Dakota State,Loyola Marymount,2013,11/09,17:30:00,Jenny Craig Pavilion|San Diego|California,True,False,2409
400498021,CSF,MTST,84,55,Cal State Fullerton,Montana State,2013,11/09,17:35:00,Brick Breeden Fieldhouse |Bozeman|Montana,False,False,2046
400496842,TNTC,USF,62,72,Tennessee Tech,South Florida,2013,11/09,18:00:00,USF Sun Dome|Tampa|Florida,False,False,4103
400498701,SAV,RMU,66,86,Savannah State,Robert Morris,2013,11/09,18:00:00,Charles L. Sewall Center|Moon Township|Pennsylvania,False,False,1124
400501551,SDAK,SBON,46,68,South Dakota,St Bonaventure,2013,11/09,18:00:00,Reilly Center|Saint Bonaventure|New York,False,False,3855
400503061,MID,MORE,60,107,Mid-Continent Colleg,Morehead State,2013,11/09,18:00:00,Ellis T. Johnson Arena|Morehead|Kentucky,False,False,2031
400505730,UMES,CLMB,54,73,Maryland-Eastern Shore,Columbia,2013,11/09,18:00:00,Levien Gymnasium|New York|New York,False,False,1274
400506208,JOES,UVM,74,64,Saint Joseph's,Vermont,2013,11/09,18:00:00,Patrick Gymnasium|Burlington|Vermont,False,False,2698
400508608,NWOHI,TOL,55,102,Northwest Ohio,Toledo,2013,11/09,18:00:00,Savage Arena|Toledo|Ohio,False,False,3971
400506507,SUF,UNH,70,94,Suffolk University,New Hampshire,2013,11/09,18:30:00,Lundholm Gymnasium|Durham|New Hampshire,False,False,658
400498020,NAU,UTSA,74,63,Northern Arizona,UT San Antonio,2013,11/09,19:00:00,UTSA Convocation Center|San Antonio|Texas,False,False,1044
400498699,SHU,FAIR,54,67,Sacred Heart,Fairfield,2013,11/09,19:00:00,Webster Bank Arena|Bridgeport|Connecticut,False,False,5060
400499961,DRKE,UIC,61,59,Drake,UIC,2013,11/09,19:00:00,UIC Pavilion|Chicago|Illinois,False,False,5245
400503862,LAM,BUT,58,89,Lamar,Butler,2013,11/09,19:00:00,Hinkle Fieldhouse|Indianapolis|Indiana,False,False,9617
400508977,SDCC,PEPP,68,81,San Diego Christian,Pepperdine,2013,11/09,19:00:00,Firestone Fieldhouse|Malibu|California,False,False,937
400499959,MM,EVAN,69,87,Martin Methodist,Evansville,2013,11/09,19:05:00,Ford Center|Evansville|Indiana,False,False,3874
400503062,EIU,NW,55,72,Eastern Illinois,Northwestern,2013,11/09,19:30:00,Welsh-Ryan Arena|Evanston|Illinois,False,False,5182
400516796,AFA,VMI,63,71,Air Force,VMI,2013,11/09,19:30:00,Cameron Hall|Lexington|Virginia,False,False,4195
400499226,L-LA,UTEP,49,84,Loyola (LA),UTEP,2013,11/09,20:05:00,Don Haskins Center|El Paso|Texas,False,False,7589
400499759,GCU,USD,59,70,Grand Canyon,San Diego,2013,11/09,20:15:00,Jenny Craig Pavilion|San Diego|California,False,False,2122
400498019,EVG,IDST,62,99,Evergreen State,Idaho State,2013,11/09,21:00:00,Holt Arena|Pocatello|Idaho,False,False,1452
400499760,TNST,NMSU,55,70,Tennessee State,New Mexico State,2013,11/09,21:00:00,Stan Sheriff Center|Honolulu|Hawaii,True,False,5861
400513797,WIU,IDHO,63,67,Western Illinois,Idaho,2013,11/09,21:00:00,Memorial Gym|Moscow|Idaho,False,False,1326
400502910,WMU,HAW,68,78,Western Michigan,Hawai'i,2013,11/09,23:30:00,Stan Sheriff Center|Honolulu|Hawaii,False,False,5861
400499025,NKU,UK,63,93,Northern Kentucky,Kentucky,2013,11/10,15:00:00,Rupp Arena|Lexington|Kentucky,False,False,22925
400499026,STET,ND,49,80,Stetson,Notre Dame,2013,11/10,12:00:00,Purcell Pavilion|South Bend|Indiana,False,False,7854
400499525,NE,BU,69,72,Northeastern,Boston University,2013,11/10,11:30:00,TD Garden|Boston|Massachusetts,True,False,6037
400498241,UNCW,ISU,62,95,UNC Wilmington,Iowa State,2013,11/10,12:00:00,Hilton Coliseum|Ames|Iowa,False,False,14384
