Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Game_Away,Game_Home,Game_Year,Game_Date,Game_Tipoff,Game_Location,Neutral_Site,Conference_Competition,Attendance
303162754,SAM,YSU,61,64,Samford,Youngstown State,2010,11/12,18:05:00,Beeghly Center|Youngstown|Ohio,False,False,1729
303160044,SFU,AMER,52,62,St Francis (PA),American,2010,11/12,18:30:00,Bender Arena|Washington|District of Columbia,False,False,2813
303160059,CHSO,GT,39,52,Charleston Southern,Georgia Tech,2010,11/12,18:30:00,McCamish Pavilion|Atlanta|Georgia,False,False,5781
303160061,MVSU,UGA,70,72,Mississippi Valley State,Georgia,2010,11/12,18:30:00,Stegeman Coliseum|Athens|Georgia,False,False,6728
303160113,RID,UMASS,67,77,Rider,Massachusetts,2010,11/12,18:30:00,William D. Mullins Memorial Center|Amherst|Massachusetts,False,False,3784
303160213,LEH,PSU,56,70,Lehigh,Penn State,2010,11/12,18:30:00,Bryce Jordan Center|University Park|Pennsylvania,False,False,5996
303160218,HALL,TEM,56,62,Seton Hall,Temple,2010,11/12,18:30:00,Liacouras Center|Philadelphia|Pennsylvania,False,False,8368
303160259,CAM,VT,60,70,Campbell,Virginia Tech,2010,11/12,18:30:00,Cassell Coliseum|Blacksburg|Virginia,False,False,9806
303160325,BRY,CLEV,57,71,Bryant,Cleveland State,2010,11/12,18:30:00,Wolstein Center|Cleveland|Ohio,False,False,1450
303160399,COR,ALBY,65,61,Cornell,Albany,2010,11/12,18:30:00,SEFCU Arena|Albany|New York,False,False,3983
303162390,JAC,MIA,77,89,Jacksonville,Miami,2010,11/12,18:30:00,Watsco Center|Coral Gables|Florida,False,False,3949
303162540,DEN,UCSB,49,65,Denver,UC Santa Barbara,2010,11/12,18:30:00,McArthur Court|Eugene|Oregon,True,False,0
303162603,WKU,JOES,98,70,Western Kentucky,Saint Joseph's,2010,11/12,18:30:00,Hagan Arena|Philadelphia|Pennsylvania,False,False,4200
303162670,UNCG,VCU,86,101,UNC Greensboro,VCU,2010,11/12,18:30:00,Stuart C. Siegel Center|Richmond|Virginia,False,False,7094
303160066,NAU,ISU,64,78,Northern Arizona,Iowa State,2010,11/12,19:00:00,Hilton Coliseum|Ames|Iowa,False,False,12886
303160099,NWST,LSU,78,87,Northwestern State,LSU,2010,11/12,19:00:00,Pete Maravich Assembly Center|Baton Rouge|Louisiana,False,False,7842
303160135,WOF,MINN,55,69,Wofford,Minnesota,2010,11/12,19:00:00,10,False,False,12228
303160145,ARST,MISS,60,68,Arkansas State,Ole Miss,2010,11/12,19:00:00,C. M. Tad Smith Coliseum|Oxford|Mississippi,False,False,4884
303160158,SDAK,NEB,68,76,South Dakota,Nebraska,2010,11/12,19:00:00,Bob Devaney Sports Center|Lincoln|Nebraska,False,False,8528
303160201,COPP,OKLA,57,77,Coppin State,Oklahoma,2010,11/12,19:00:00,Lloyd Noble Center|Norman|Oklahoma,False,False,7940
303160202,APP,TLSA,89,86,Appalachian State,Tulsa,2010,11/12,19:00:00,Reynolds Center|Tulsa|Oklahoma,False,False,5418
303160222,BUCK,VILL,52,68,Bucknell,Villanova,2010,11/12,19:00:00,The Pavilion (Villanova)|Villanova|Pennsylvania,False,False,6500
303160228,WCU,CLEM,64,87,Western Carolina,Clemson,2010,11/12,19:00:00,Littlejohn Coliseum|Clemson|South Carolina,False,False,7920
303160238,PRE,VAN,47,88,Presbyterian College,Vanderbilt,2010,11/12,19:00:00,Memorial Gymnasium (Vandy)|Nashville|Tennessee,False,False,13481
303160245,ALCN,TAMU,56,88,Alcorn State,Texas A&M,2010,11/12,19:00:00,Reed Arena|College Station|Texas,False,False,7010
303160248,NICH,HOU,62,63,Nicholls,Houston,2010,11/12,19:00:00,Hofheinz Pavilion|Houston|Texas,False,False,2622
303160344,TNST,MSST,65,75,Tennessee State,Mississippi State,2010,11/12,19:00:00,Humphrey Coliseum|Starkville|Mississippi,False,False,4771
303162197,SDST,EIU,67,55,South Dakota State,Eastern Illinois,2010,11/12,19:00:00,Lantz Arena|Charleston|Illinois,False,False,1142
303162230,BRWN,FOR,69,65,Brown,Fordham,2010,11/12,19:00:00,10,False,False,2244
303162305,LONG,KU,75,113,Longwood,Kansas,2010,11/12,19:00:00,Allen Fieldhouse|Lawrence|Kansas,False,False,16300
303162352,DREX,L-MD,75,72,Drexel,Loyola (MD),2010,11/12,19:00:00,Reitz Arena|Baltimore|Maryland,False,False,1277
303162641,ULM,TTU,67,86,Louisiana Monroe,Texas Tech,2010,11/12,19:00:00,United Supermarkets Arena|Lubbock|Texas,False,False,9603
303160156,ALST,CREI,57,71,Alabama State,Creighton,2010,11/12,19:05:00,CenturyLink Center Omaha|Omaha|Nebraska,False,False,15141
303160309,NMSU,ULL,92,76,New Mexico State,UL Lafayette,2010,11/12,19:05:00,Cajundome|Lafayette|Louisiana,False,False,3488
303160087,GASO,ND,61,98,Georgia Southern,Notre Dame,2010,11/12,19:30:00,Purcell Pavilion|South Bend|Indiana,False,False,8165
303160127,EMU,MSU,66,96,Eastern Michigan,Michigan State,2010,11/12,19:30:00,Breslin Center|East Lansing|Michigan,False,False,14797
303160139,PEAY,SLU,64,62,Austin Peay,Saint Louis,2010,11/12,19:30:00,Chaifetz Arena|St. Louis|Missouri,False,False,7511
303160333,FAMU,ALA,37,76,Florida A&M,Alabama,2010,11/12,19:30:00,Coleman Coliseum|Tuscaloosa|Alabama,False,False,10313
303162099,SBON,CAN,70,80,St Bonaventure,Canisius,2010,11/12,19:30:00,Koessler Athletic Center|Buffalo|New York,False,False,2196
303162350,EKY,L-IL,57,73,Eastern Kentucky,Loyola (CHI),2010,11/12,19:30:00,Joseph J. Gentile Center|Chicago|Illinois,False,False,2112
303160331,SJSU,EWU,67,60,San Jose State,Eastern Washington,2010,11/12,19:35:00,Reese Court|Cheney|Washington,False,False,1357
303160002,UNCA,AUB,70,69,UNC Asheville,Auburn,2010,11/12,20:00:00,Auburn Arena|Auburn|Alabama,False,False,9121
303160052,UNF,FSU,55,75,North Florida,Florida State,2010,11/12,20:00:00,Donald L. Tucker Center|Tallahassee|Florida,False,False,9562
303160252,FRES,BYU,56,83,Fresno State,BYU,2010,11/12,20:00:00,Marriott Center|Provo|Utah,False,False,22700
303160269,PV,MARQ,58,97,Prairie View A&M,Marquette,2010,11/12,20:00:00,BMO Harris Bradley Center|Milwaukee|Wisconsin,False,False,14046
303160277,OAK,WVU,71,95,Oakland,West Virginia,2010,11/12,20:00:00,WVU Coliseum|Morgantown|West Virginia,False,False,12707
303162250,SOU,GONZ,72,117,Southern,Gonzaga,2010,11/12,20:00:00,McCarthey Athletic Center|Spokane|Washington,False,False,6000
303162306,JMU,KSU,61,75,James Madison,Kansas State,2010,11/12,20:00:00,Bramlage Coliseum|Manhattan|Kansas,False,False,12528
303162459,NW,NIU,97,78,Northwestern,Northern Illinois,2010,11/12,20:00:00,NIU Convocation Center|Dekalb|Illinois,False,False,4001
303162541,CSB,SCU,77,82,CSU Bakersfield,Santa Clara,2010,11/12,20:00:00,Leavey Center|Santa Clara|California,False,False,1788
303162565,IPFW,SIUE,70,55,Fort Wayne,SIU Edwardsville,2010,11/12,20:00:00,Vadalabene Center|Edwardsville|Illinois,False,False,1692
303162567,UALR,SMU,57,47,Little Rock,SMU,2010,11/12,20:00:00,Moody Coliseum|Dallas|Texas,False,False,5403
303162579,ELON,SC,79,94,Elon,South Carolina,2010,11/12,20:00:00,Colonial Life Arena|Columbia|South Carolina,False,False,12408
303162628,JKST,TCU,62,86,Jackson State,TCU,2010,11/12,20:00:00,Ed and Rae Schollmaier Arena|Fort Worth|Texas,False,False,3662
303162633,CHAT,TENN,62,82,Chattanooga,Tennessee,2010,11/12,20:00:00,Thompson-Boling Arena|Knoxville|Tennessee,False,False,20613
303163084,MAINE,UVU,71,66,Maine,Utah Valley,2010,11/12,20:00:00,UCCU Center|Orem|Utah,False,False,2115
303162638,PAC,UTEP,66,61,Pacific,UTEP,2010,11/12,20:05:00,Don Haskins Center|El Paso|Texas,False,False,12222
303160239,GRAM,BAY,52,87,Grambling,Baylor,2010,11/12,20:30:00,Ferrell Center|Waco|Texas,False,False,7242
303162623,ORU,MOST,61,78,Oral Roberts,Missouri State,2010,11/12,20:35:00,JQH Arena|Springfield|Missouri,False,False,7010
303160038,IDST,COLO,80,88,Idaho State,Colorado,2010,11/12,21:00:00,Coors Events Center|Boulder|Colorado,False,False,6874
303162351,MORG,LMU,81,79,Morgan State,Loyola Marymount,2010,11/12,21:00:00,Gersten Pavilion|Los Angeles|California,False,False,2933
303162483,NDSU,ORE,92,97,North Dakota State,Oregon,2010,11/12,21:00:00,McArthur Court|Eugene|Oregon,False,False,6523
303162502,PEPP,PRST,81,83,Pepperdine,Portland State,2010,11/12,21:05:00,Stott Center|Portland|Oregon,False,False,1095
303160026,CSUN,UCLA,50,83,CSU Northridge,UCLA,2010,11/12,21:30:00,Pauley Pavilion|Los Angeles|California,False,False,6687
303162439,UCRV,UNLV,41,85,UC Riverside,UNLV,2010,11/12,21:30:00,Thomas & Mack Center|Las Vegas|Nevada,False,False,12970
303162539,SEA,SF,76,97,Seattle,San Francisco,2010,11/12,22:00:00,War Memorial Gymnasium|San Francisco|California,False,False,1714
303160062,MTST,HAW,59,77,Montana State,Hawai'i,2010,11/12,23:00:00,Stan Sheriff Center|Honolulu|Hawaii,False,False,6416
303172239,CMU,CSF,70,67,Central Michigan,Cal State Fullerton,2010,11/13,01:30:00,Stan Sheriff Center|Honolulu|Hawaii,True,False,6416
303172084,NAVY,BUFF,46,88,Navy,Buffalo,2010,11/13,11:00:00,Alumni Arena|Buffalo|New York,False,False,1391
303170195,DEL,OHIO,69,88,Delaware,Ohio,2010,11/13,13:00:00,Convocation Center (OH)|Athens|Ohio,False,False,5681
303172168,MSM,DAY,52,67,Mount St Mary's,Dayton,2010,11/13,13:00:00,University of Dayton Arena|Dayton|Ohio,False,False,12611
303172885,MAN,NJIT,75,70,Manhattan,NJIT,2010,11/13,13:00:00,Fleisher Center|Newark|New Jersey,False,False,790
303172803,KENT,BRY,90,49,Kent State,Bryant,2010,11/13,14:30:00,Wolstein Center|Cleveland|Ohio,True,False,0
303170030,UCI,USC,49,62,UC Irvine,USC,2010,11/13,15:00:00,Galen Center|Los Angeles|California,False,False,3125
303170197,HBU,OKST,73,86,Houston Baptist,Oklahoma State,2010,11/13,15:00:00,Gallagher-Iba Arena|Stillwater|Oklahoma,False,False,9836
303170221,UNF,PITT,49,95,North Florida,Pittsburgh,2010,11/13,15:00:00,Petersen Events Center|Pittsburgh|Pennsylvania,False,False,10052
303170264,MCNS,WASH,64,118,McNeese,Washington,2010,11/13,15:00:00,Alaska Airlines Arena|Seattle|Washington,False,False,8914
303172217,SHU,FAIR,45,62,Sacred Heart,Fairfield,2010,11/13,15:00:00,Mohegan Sun Arena|Uncasville|Connecticut,True,False,3829
303172244,HARV,GMU,53,66,Harvard,George Mason,2010,11/13,15:00:00,EagleBank Arena|Fairfax|Virginia,False,False,6536
303172523,SPU,RMU,30,55,Saint Peter's,Robert Morris,2010,11/13,15:00:00,Charles L. Sewall Center|Moon Township|Pennsylvania,False,False,1078
303172440,MONT,NEV,66,81,Montana,Nevada,2010,11/13,16:05:00,Lawlor Events Center|Reno|Nevada,False,False,4408
303170292,TRGV,EKY,67,53,UT Rio Grande Valley,Eastern Kentucky,2010,11/13,17:00:00,Joseph J. Gentile Center|Chicago|Illinois,True,True,0
303170325,IONA,CLEV,68,78,Iona,Cleveland State,2010,11/13,17:00:00,Wolstein Center|Cleveland|Ohio,False,False,1561
303170042,CCSU,HART,64,62,Central Connecticut,Hartford,2010,11/13,17:30:00,Mohegan Sun Arena|Uncasville|Connecticut,True,False,3829
303170107,COFC,HC,93,84,Charleston,Holy Cross,2010,11/13,18:00:00,Hart Center|Worcester|Massachusetts,False,False,2966
303170130,UPST,MICH,35,66,South Carolina Upstate,Michigan,2010,11/13,18:00:00,Crisler Center|Ann Arbor|Michigan,False,False,7632
303170219,DAV,PENN,64,69,Davidson,Penn,2010,11/13,18:00:00,The Palestra|Philadelphia|Pennsylvania,False,False,5633
303170299,SDSU,LBSU,81,65,San Diego State,Long Beach State,2010,11/13,18:00:00,Walter Pyramid|Long Beach|California,False,False,5143
303172142,BING,COLG,62,60,Binghamton,Colgate,2010,11/13,18:00:00,Cotterell Court|Hamilton|New York,False,False,987
303172507,DART,PROV,52,87,Dartmouth,Providence,2010,11/13,18:00:00,Dunkin Donuts Center|Providence|Rhode Island,False,False,5203
303172561,UVM,SIE,80,76,Vermont,Siena,2010,11/13,18:00:00,10,False,False,8047
303172226,MILW,FAU,76,85,Milwaukee,Florida Atlantic,2010,11/13,18:30:00,Chiles Center|Portland|Oregon,True,False,0
303172429,SCST,CHAR,81,90,South Carolina State,Charlotte,2010,11/13,18:30:00,Halton Arena|Charlotte|North Carolina,False,False,5256
303170005,SEMO,UAB,56,78,Southeast Missouri State,UAB,2010,11/13,19:00:00,Bartow Arena|Birmingham|Alabama,False,False,2787
303170265,SOU,WSU,47,86,Southern,Washington State,2010,11/13,19:00:00,Friel Court|Pullman|Washington,False,False,6173
303170356,SIU,ILL,63,85,Southern Illinois,Illinois,2010,11/13,19:00:00,State Farm Center|Champaign|Illinois,False,False,16618
303172181,TXSO,DRKE,46,60,Texas Southern,Drake,2010,11/13,19:05:00,The Knapp Center|Des Moines|Iowa,False,False,3661
303172350,INST,L-IL,74,86,Indiana State,Loyola (CHI),2010,11/13,19:30:00,Joseph J. Gentile Center|Chicago|Illinois,False,False,2023
303170036,UAPB,CSU,51,82,Arkansas-Pine Bluff,Colorado State,2010,11/13,20:00:00,Moby Arena|Fort Collins|Colorado,False,False,2833
303172449,UCSB,NDSU,60,68,UC Santa Barbara,North Dakota State,2010,11/13,20:00:00,McArthur Court|Eugene|Oregon,True,False,6199
303170328,WEB,USU,65,77,Weber State,Utah State,2010,11/13,20:05:00,Dee Glen Smith Spectrum|Logan|Utah,False,False,9014
303170043,QUIN,YALE,84,75,Quinnipiac,Yale,2010,11/13,20:15:00,Mohegan Sun Arena|Uncasville|Connecticut,True,False,3829
303170167,DET,UNM,54,63,Detroit Mercy,New Mexico,2010,11/13,20:30:00,Dreamstyle Arena|Albuquerque|New Mexico,False,False,15145
303172501,UCD,PORT,60,75,UC Davis,Portland,2010,11/13,21:00:00,Chiles Center|Portland|Oregon,False,False,1855
303172483,DEN,ORE,56,68,Denver,Oregon,2010,11/13,22:30:00,McArthur Court|Eugene|Oregon,False,False,6199
303170062,CSF,HAW,70,84,Cal State Fullerton,Hawai'i,2010,11/13,23:00:00,Stan Sheriff Center|Honolulu|Hawaii,False,False,6239
303182117,MTST,CMU,65,58,Montana State,Central Michigan,2010,11/14,01:30:00,Stan Sheriff Center|Honolulu|Hawaii,True,False,6239
303182542,WIU,SAV,59,52,Western Illinois,Savannah State,2010,11/14,11:00:00,Tiger Arena|Savannah|Georgia,False,False,450
303182550,COR,HALL,68,92,Cornell,Seton Hall,2010,11/14,11:00:00,Prudential Center|Newark|New Jersey,False,False,6583
303180066,ALST,ISU,47,74,Alabama State,Iowa State,2010,11/14,13:00:00,Hilton Coliseum|Ames|Iowa,False,False,12453
303180087,LIB,ND,51,72,Liberty,Notre Dame,2010,11/14,13:00:00,Purcell Pavilion|South Bend|Indiana,False,False,6478
303180120,MAINE,MD,59,89,Maine,Maryland,2010,11/14,13:00:00,XFINITY Center|College Park|Maryland,False,False,13041
303180179,UALR,SBON,64,77,Little Rock,St Bonaventure,2010,11/14,13:00:00,Reilly Center|Saint Bonaventure|New York,False,False,2809
303180269,BUCK,MARQ,61,72,Bucknell,Marquette,2010,11/14,13:00:00,BMO Harris Bradley Center|Milwaukee|Wisconsin,False,False,13783
303182413,NCAT,MORE,61,84,North Carolina A&T,Morehead State,2010,11/14,13:00:00,Ellis T. Johnson Arena|Morehead|Kentucky,False,False,1200
303182638,MER,UTEP,74,87,Mercer,UTEP,2010,11/14,13:00:00,Don Haskins Center|El Paso|Texas,False,False,2152
303180156,NAU,CREI,70,74,Northern Arizona,Creighton,2010,11/14,13:05:00,CenturyLink Center Omaha|Omaha|Nebraska,False,False,15147
303180183,CAN,SYR,67,86,Canisius,Syracuse,2010,11/14,14:00:00,Carrier Dome|Syracuse|New York,False,False,20454
303180218,TOL,TEM,49,82,Toledo,Temple,2010,11/14,14:00:00,Liacouras Center|Philadelphia|Pennsylvania,False,False,4087
303180248,ALCN,HOU,68,88,Alcorn State,Houston,2010,11/14,14:00:00,Hofheinz Pavilion|Houston|Texas,False,False,2419
303182050,EIU,BALL,46,77,Eastern Illinois,Ball State,2010,11/14,14:00:00,Worthen Arena|Muncie|Indiana,False,False,3125
303182294,SDST,IOWA,79,69,South Dakota State,Iowa,2010,11/14,14:00:00,Carver-Hawkeye Arena|Iowa City|Iowa,False,False,11700
303182378,VMI,UMBC,94,77,VMI,UMBC,2010,11/14,14:00:00,RAC Arena|Baltimore|Maryland,False,False,1910
303182287,SIUE,ILST,64,92,SIU Edwardsville,Illinois State,2010,11/14,14:05:00,Redbird Arena|Normal|Illinois,False,False,4235
303180314,BRY,IONA,74,72,Bryant,Iona,2010,11/14,14:30:00,Wolstein Center|Cleveland|Ohio,True,False,0
303182430,FSU,UNCG,97,73,Florida State,UNC Greensboro,2010,11/14,14:30:00,Greensboro Coliseum|Greensboro|North Carolina,False,False,3675
303180242,GRAM,RICE,57,86,Grambling,Rice,2010,11/14,15:00:00,Tudor Fieldhouse|Houston|Texas,False,False,1312
303180282,EKY,INST,64,59,Eastern Kentucky,Indiana State,2010,11/14,15:00:00,Joseph J. Gentile Center|Chicago|Illinois,True,False,0
303182250,IUPU,GONZ,56,86,IUPUI,Gonzaga,2010,11/14,15:00:00,McCarthey Athletic Center|Spokane|Washington,False,False,6000
303182520,LAF,RID,73,80,Lafayette,Rider,2010,11/14,15:00:00,Alumni Gymnasium (Rider)|Lawrenceville|New Jersey,False,False,1614
303180204,UTA,ORST,56,71,UT-Arlington,Oregon State,2010,11/14,15:30:00,Gill Coliseum|Corvallis|Oregon,False,False,2614
303180012,IDST,ARIZ,42,90,Idaho State,Arizona,2010,11/14,16:00:00,McKale Center|Tucson|Arizona,False,False,12142
303180150,PRIN,DUKE,60,97,Princeton,Duke,2010,11/14,16:00:00,Cameron Indoor Stadium|Durham|North Carolina,False,False,9314
303182509,HOW,PUR,40,76,Howard,Purdue,2010,11/14,16:00:00,Mackey Arena|West Lafayette|Indiana,False,False,14123
303180275,PV,WIS,55,99,Prairie View A&M,Wisconsin,2010,11/14,17:00:00,Kohl Center|Madison|Wisconsin,False,False,17230
303180302,UCD,MILW,62,73,UC Davis,Milwaukee,2010,11/14,17:00:00,Chiles Center|Portland|Oregon,True,False,0
303180305,CHS,DEP,81,114,Chicago State,DePaul,2010,11/14,17:00:00,McGrath-Phillips Arena|Chicago|Illinois,False,False,3501
303182309,KENT,CLEV,66,69,Kent State,Cleveland State,2010,11/14,17:00:00,Wolstein Center|Cleveland|Ohio,False,False,0
303182350,TRGV,L-IL,57,79,UT Rio Grande Valley,Loyola (CHI),2010,11/14,17:30:00,Joseph J. Gentile Center|Chicago|Illinois,False,False,1627
303182449,NDSU,DEN,65,54,North Dakota State,Denver,2010,11/14,17:30:00,McArthur Court|Eugene|Oregon,True,False,0
303180084,WRST,IND,44,67,Wright State,Indiana,2010,11/14,18:00:00,Assembly Hall (Indiana)|Bloomington|Indiana,False,False,15261
303180016,CSB,SAC,80,78,CSU Bakersfield,Sacramento State,2010,11/14,18:35:00,10,False,False,626
303182547,CP,SEA,76,60,Cal Poly,Seattle,2010,11/14,19:00:00,KeyArena|Seattle|Washington,False,False,3026
303182501,FAU,PORT,75,89,Florida Atlantic,Portland,2010,11/14,19:30:00,Chiles Center|Portland|Oregon,False,False,1164
303182483,UCSB,ORE,70,72,UC Santa Barbara,Oregon,2010,11/14,20:00:00,McArthur Court|Eugene|Oregon,False,False,6197
303190235,MIA,MEM,68,72,Miami,Memphis,2010,11/15,23:00:00,FedExForum|Memphis|Tennessee,False,False,17873
303190046,TULN,GTWN,53,69,Tulane,Georgetown,2010,11/15,18:00:00,Capital One Arena|Washington|District of Columbia,False,False,10031
303190058,SFNY,USF,71,74,St Francis (BKN),South Florida,2010,11/15,18:00:00,USF Sun Dome|Tampa|Florida,False,False,2722
303190151,CAM,ECU,63,76,Campbell,East Carolina,2010,11/15,18:00:00,Williams Arena|Minneapolis|Minnesota,False,False,3687
303190154,HAMP,WAKE,56,63,Hampton,Wake Forest,2010,11/15,18:00:00,Lawrence Joel Coliseum|Winston-salem|North Carolina,False,False,7570
303190171,UMES,CLMB,74,108,Maryland-Eastern Shore,Columbia,2010,11/15,18:00:00,Levien Gymnasium|New York|New York,False,False,887
303190195,OAK,OHIO,78,66,Oakland,Ohio,2010,11/15,18:00:00,Convocation Center (OH)|Athens|Ohio,False,False,5084
303190228,WOF,CLEM,70,78,Wofford,Clemson,2010,11/15,18:00:00,Littlejohn Coliseum|Clemson|South Carolina,False,False,7900
303190236,PEAY,CHAT,70,67,Austin Peay,Chattanooga,2010,11/15,18:00:00,McKenzie Arena|Chattanooga|Tennessee,False,False,2776
303190257,WM,RICH,49,73,William & Mary,Richmond,2010,11/15,18:00:00,Robins Stadium|Richmond|Virginia,False,False,4320
303190258,UPST,UVA,54,74,South Carolina Upstate,Virginia,2010,11/15,18:00:00,John Paul Jones Arena|Charlottesville|Virginia,False,False,7751
303190295,HP,ODU,57,79,High Point,Old Dominion,2010,11/15,18:00:00,Ted Constant Convocation Center|Norfolk|Virginia,False,False,6836
303190349,CCSU,ARMY,101,87,Central Connecticut,Army,2010,11/15,18:00:00,Christl Arena|West Point|New York,False,False,398
303190399,AMER,ALBY,57,44,American,Albany,2010,11/15,18:00:00,SEFCU Arena|Albany|New York,False,False,1215
303192116,JKST,UCF,39,80,Jackson State,UCF,2010,11/15,18:00:00,CFE Federal Credit Union Arena|Orlando|Florida,False,False,6333
303192132,MSM,CIN,59,69,Mount St Mary's,Cincinnati,2010,11/15,18:00:00,Fifth Third Arena|Cincinnati|Ohio,False,False,4083
303192230,SHU,FOR,51,69,Sacred Heart,Fordham,2010,11/15,18:00:00,10,False,False,1294
303192329,WAG,LEH,57,73,Wagner,Lehigh,2010,11/15,18:00:00,Stabler Arena|Bethlehem|Pennsylvania,False,False,665
303192507,YALE,PROV,55,58,Yale,Providence,2010,11/15,18:00:00,Dunkin Donuts Center|Providence|Rhode Island,False,False,3521
303192598,COLG,SFU,66,69,Colgate,St Francis (PA),2010,11/15,18:00:00,DeGol Arena|Loretto|Pennsylvania,False,False,1028
